customerID,tenure,MonthlyCharges,TotalCharges,tenure_group,monthly_charge_group,gender_Male,SeniorCitizen_1,Partner_True,Dependents_True,PhoneService_True,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_True,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_True
3966-HRMZA,0.02816901408450704,0.5651741293532337,0.02124394184168013,Baru,Sedang,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
6425-JWTDV,0.6619718309859155,0.009950248756218888,0.09650357719824602,Menengah,Rendah,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
8405-IGQFX,0.8732394366197184,0.7144278606965173,0.6690745441957073,Lama,Tinggi,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False
8224-IVVPA,0.36619718309859156,0.38258706467661696,0.18857027463651052,Menengah,Sedang,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
9477-LGWQI,0.971830985915493,0.6159203980099502,0.6440514654973459,Lama,Tinggi,True,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,True,False,False,False
1410-RSCMR,0.08450704225352114,0.5283582089552238,0.05734479575351951,Baru,Sedang,True,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False
0139-IVFJG,0.014084507042253521,0.717412935323383,0.019813062543272558,Baru,Tinggi,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
6683-VLCTZ,0.26760563380281693,0.7990049751243781,0.21047772905608125,Menengah,Tinggi,True,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True
5730-DBDSI,0.9154929577464789,0.014427860696517386,0.14251096238172167,Lama,Rendah,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
0030-FNXPP,0.02816901408450704,0.015920398009950265,0.004431110085391184,Baru,Rendah,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
2189-WWOEW,0.19718309859154928,0.673134328358209,0.1443284098776829,Menengah,Tinggi,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
5684-FJVYR,1.0,0.717412935323383,0.7552042464804984,Lama,Tinggi,False,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
4013-GUXND,0.0,0.025373134328358193,0.00023078698361412393,Baru,Rendah,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
1894-IGFSG,0.295774647887324,0.7064676616915423,0.21798407569813064,Menengah,Tinggi,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True
7379-POKDZ,0.02816901408450704,0.517910447761194,0.02193053311793215,Baru,Sedang,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
1266-NZYUI,1.0,0.4835820895522387,0.5469651511654743,Lama,Sedang,False,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
7969-FFOWG,0.9014084507042254,0.01641791044776117,0.14698822986383567,Lama,Rendah,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
4718-DHSMV,0.14084507042253522,0.17462686567164176,0.03973574890376183,Baru,Sedang,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
5175-WLYXL,0.295774647887324,0.6029850746268656,0.18248903761827834,Menengah,Sedang,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
7817-OMJNA,0.18309859154929578,0.021393034825870627,0.02964458804523425,Menengah,Rendah,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
8728-SKJLR,0.5633802816901409,0.5572139303482587,0.3542926378952227,Menengah,Sedang,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
3137-NYQQI,0.22535211267605634,0.46318407960199004,0.1334871913224094,Menengah,Sedang,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
7706-DZNKK,0.14084507042253522,0.021890547263681587,0.025213477959843068,Baru,Rendah,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False
0236-HFWSV,0.19718309859154928,0.7472636815920397,0.1645338102930995,Menengah,Tinggi,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True
3900-AQPHZ,0.0,0.01641791044776117,0.00012693284098776788,Baru,Rendah,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True
5842-POCOP,0.056338028169014086,0.7029850746268657,0.05023655665820448,Baru,Tinggi,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True
2037-XJFUP,0.4507042253521127,0.771641791044776,0.348251788599123,Menengah,Tinggi,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,True
8823-RLPWL,1.0,0.9194029850746269,0.9285541195476575,Lama,Tinggi,False,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,True,False,False,False
9505-SQFSW,0.02816901408450704,0.2194029850746268,0.008504500346180475,Baru,Sedang,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
7314-OXENN,0.014084507042253521,0.6343283582089552,0.019138010616201247,Baru,Tinggi,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
3758-CKOQL,0.8169014084507042,0.8830845771144279,0.7077659819986153,Lama,Tinggi,False,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,True,False,False,False
0322-CHQRU,0.014084507042253521,0.26965174129353237,0.008158319870759288,Baru,Sedang,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
5676-CFLYY,0.9859154929577465,0.5482587064676616,0.5926263558735287,Lama,Sedang,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,True,False,False,False
7521-AFHAB,0.056338028169014086,0.2641791044776119,0.02326909762289407,Baru,Sedang,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0285-INHLN,0.36619718309859156,0.36318407960199006,0.1721093930302331,Menengah,Sedang,True,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
4678-DVQEO,0.0,0.33781094527363187,0.003854142626355874,Baru,Sedang,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
5125-CNDSP,0.8732394366197184,0.22238805970149256,0.29657858296792056,Lama,Sedang,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
0691-IFBQW,0.6338028169014085,0.9129353233830845,0.5603507962150935,Menengah,Tinggi,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,True
4992-LTJNE,1.0,0.3686567164179104,0.45751211631663974,Lama,Sedang,True,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2202-OUTMO,0.46478873239436624,0.4238805970149254,0.22903300253865683,Menengah,Sedang,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0810-BDHAW,0.323943661971831,0.5985074626865672,0.20927763674128783,Menengah,Sedang,False,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False
0229-LFJAF,1.0,0.5114427860696518,0.5642107085160397,Lama,Sedang,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
7131-ZQZNK,0.8309859154929577,0.41393034825870645,0.41211631663974146,Lama,Sedang,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
3442-ZHHCC,0.943661971830986,0.5835820895522389,0.5774521117009,Lama,Sedang,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,True,False,False,False
5726-CVNYA,0.09859154929577466,0.015920398009950265,0.014747288252942532,Baru,Rendah,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False
9871-ELEYA,0.46478873239436624,0.49154228855721394,0.26777059773828754,Menengah,Sedang,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False
4257-GAESD,0.07042253521126761,0.26616915422885573,0.03229863835679668,Baru,Sedang,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
5173-WXOQV,0.014084507042253521,0.45721393034825875,0.0144068774521117,Baru,Sedang,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
2040-OBMLJ,0.4225352112676057,0.6313432835820896,0.29192822524809603,Menengah,Tinggi,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
6286-ZHAOK,0.26760563380281693,0.072636815920398,0.056381260096930536,Menengah,Rendah,False,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False
3807-XHCJH,0.0,0.01741293532338306,0.00013847219016847444,Baru,Rendah,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
3009-JWMPU,0.8591549295774649,0.7810945273631841,0.7046618970690053,Lama,Tinggi,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,True
5671-RQRLP,0.971830985915493,0.5711442786069653,0.6222709439187629,Lama,Sedang,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
